,isbn13,datepublished,totalrevenue,totalunits,price
43403,9781779502186.0,2019-07-23,219530,235,1095.2824858757062
43404,9781779503404.0,2019-10-08,1083882,688,1571.3959731543623
43405,9781779503411.0,2019-10-29,67589,52,1257.9270833333333
43406,9781779503435.0,2019-11-19,85307,46,1773.6581196581196
43407,9781779503435.0,2025-05-06,0,0,1662.0
43408,9781779503541.0,2019-09-24,14594,9,1596.076923076923
43409,9781779505408.0,2020-01-14,89960,34,2307.16
43410,9781780007465.0,2017-11-07,0,0,329.0
43411,9781780018416.0,2016-11-17,414009,409,1033.552030456853
43412,9781780019758.0,2017-10-11,1998,2,1072.6666666666667
43413,9781780058016.0,2015-01-01,7487,8,962.5
43414,9781780101446.0,2018-09-01,121921,219,736.5195729537367
43415,9781780101446.0,2018-09-25,0,0,869.0
43416,9781780101491.0,2012-04-01,0,0,878.0
43417,9781780101491.0,2018-09-01,8079,9,842.1090909090909
43418,9781780101507.0,2018-09-01,26208,29,894.7875
43419,9781780102085.0,2018-09-01,0,0,1075.25
43420,9781780102412.0,2018-09-01,32337,63,911.695652173913
43421,9781780102535.0,2018-09-01,0,0,632.3333333333334
43422,9781780102610.0,2018-09-01,0,0,849.0
43423,9781780103846.0,2013-04-01,9122,10,819.0833333333334
43424,9781780103846.0,2019-05-09,64502,95,864.8541666666666
43425,9781780104195.0,2013-07-01,0,0,1499.0
43426,9781780104195.0,2019-05-09,250,1,250.0
43427,9781780104287.0,2013-08-12,0,0,878.0
43428,9781780104287.0,2018-09-01,24188,62,909.2105263157895
43429,9781780104850.0,2018-09-01,134097,314,807.3690140845071
43430,9781780104959.0,2014-05-01,0,0,878.0
43431,9781780104959.0,2018-09-01,2490,10,877.8965517241379
43432,9781780105048.0,2014-05-01,0,0,878.0
43433,9781780105048.0,2018-09-01,2390,10,575.9736842105264
43434,9781780105581.0,2014-10-01,10536,12,893.7142857142857
43435,9781780105581.0,2018-10-01,47147,98,870.5
43436,9781780105789.0,2014-12-01,0,0,878.0
43437,9781780105789.0,2018-10-01,193672,246,813.5123456790124
43438,9781780106083.0,2015-03-01,14994,16,949.5
43439,9781780106083.0,2018-10-01,165057,290,942.4642857142857
43440,9781780106298.0,2018-10-01,2197,3,949.0
43441,9781780106540.0,2018-10-01,61773,176,798.4915254237288
43442,9781780106991.0,2015-12-01,5268,6,799.1
43443,9781780106991.0,2018-10-01,133236,238,832.6675126903554
43444,9781780107110.0,2018-10-01,22397,63,824.3125
43445,9781780107370.0,2018-10-01,61922,242,834.0331491712707
43446,9781780107448.0,2018-10-01,277657,672,759.9637883008356
43447,9781780107608.0,2016-10-29,0,0,1198.0
43448,9781780107608.0,2018-10-01,422417,625,857.3673469387755
43449,9781780107837.0,2016-08-01,305844,355,889.0982456140351
43450,9781780108155.0,2016-12-01,397232,481,862.08
43451,9781780108209.0,2016-12-01,15110,16,1200.3620689655172
43452,9781780108209.0,2018-09-01,102876,248,882.0796460176991
43453,9781780108254.0,2016-12-20,216463,202,1146.5916666666667
43454,9781780108285.0,2016-12-20,29547,29,1072.5466666666666
43455,9781780108384.0,2017-03-01,14675,10,1201.148148148148
43456,9781780108476.0,2017-04-01,100464,77,1199.0056179775281
43457,9781780108643.0,2017-06-01,15330,10,1409.391304347826
43458,9781780108698.0,2017-06-01,171728,123,1303.9368421052632
43459,9781780108827.0,2017-08-10,435566,322,1148.4804964539007
43460,9781780108841.0,2017-08-01,0,0,1054.625
43461,9781780108841.0,2018-09-01,41050,182,896.1505376344086
43462,9781780108858.0,2017-08-01,30895,23,1060.3673469387754
43463,9781780108865.0,2017-08-01,6801,7,906.7575757575758
43464,9781780108933.0,2017-09-01,952050,691,1089.13698630137
43465,9781780108964.0,2017-09-01,1487085,1191,1136.325746799431
43466,9781780108988.0,2017-09-01,104860,91,1100.5641025641025
43467,9781780109008.0,2017-11-01,0,0,348.0
43468,9781780109077.0,2017-11-01,369090,394,947.1923076923077
43469,9781780109091.0,2017-11-01,1499,1,1499.0
43470,9781780109107.0,2017-12-01,7022,5,1332.9722222222222
43471,9781780109145.0,2017-12-01,2125303,1921,900.190012180268
43472,9781780109152.0,2017-12-01,1043228,1039,904.4046511627907
43473,9781780109176.0,2017-12-01,84546,89,1060.5561497326203
43474,9781780109183.0,2017-12-24,70390,37,1630.26582278481
43475,9781780109213.0,2017-12-24,0,0,878.0
43476,9781780109237.0,2018-06-01,324556,254,1217.679365079365
43477,9781780109251.0,2017-12-24,1248658,927,1153.0790155440413
43478,9781780109268.0,2018-02-01,244363,177,1275.93059125964
43479,9781780109305.0,2018-02-01,158054,118,1211.335632183908
43480,9781780109329.0,2018-02-01,749884,539,1183.5804676753783
43481,9781780109343.0,2018-03-01,6146,7,924.1785714285714
43482,9781780109350.0,2018-03-01,1346563,1048,1186.3636363636363
43483,9781780109381.0,2018-10-01,2997,3,1212.75
43484,9781780109442.0,2018-04-01,0,0,878.0
43485,9781780109473.0,2018-05-01,94955,65,1201.1351351351352
43486,9781780109534.0,2018-06-01,56149,37,1529.2368421052631
43487,9781780109541.0,2018-06-01,299186,248,1185.1303191489362
43488,9781780109558.0,2018-06-01,0,0,751.0
43489,9781780109640.0,2018-07-01,70297,40,1594.5877192982457
43490,9781780109688.0,2018-08-01,21406,14,1087.340909090909
43491,9781780109701.0,2018-08-01,10396,4,2599.0
43492,9781780109725.0,2018-08-01,1216354,816,1326.115569823435
43493,9781780109732.0,2018-05-08,1344395,1470,934.0068493150685
43494,9781780109749.0,2018-07-12,1243502,911,1166.9383177570094
43495,9781780109763.0,2018-09-01,12995,5,2272.714285714286
43496,9781780109787.0,2018-09-01,209848,164,1380.9134078212292
43497,9781780109800.0,2018-09-01,977521,626,1577.8505747126437
43498,9781780109848.0,2018-10-01,311714,228,1429.8143176733781
43499,9781780109886.0,2018-10-01,10969,11,977.84375
43500,9781780109961.0,2018-11-01,30902,20,1468.2962962962963
43501,9781780109992.0,2018-12-01,0,0,1533.0
43502,9781780173399.0,2017-07-07,393660,97,3994.78
43503,9781780284897.0,2012-01-01,21478,22,976.7777777777778
43504,9781780311517.0,2011-10-03,54278,130,410.96187683284455
43505,9781780316482.0,2014-01-20,0,0,540.0
43506,9781780317496.0,2017-10-05,47493,109,416.02252252252254
43507,9781780317809.0,2017-07-27,9595,25,446.89285714285717
43508,9781780317878.0,2018-09-06,2745,7,549.0
43509,9781780317984.0,2018-08-09,39518,90,452.7177700348432
43510,9781780317991.0,2019-05-02,22526,52,436.90588235294115
43511,9781780318035.0,2018-05-03,15390,36,425.64516129032256
43512,9781780318165.0,2018-06-28,2201,5,469.2962962962963
43513,9781780330600.0,2012-05-17,3092,8,374.8965517241379
43514,9781780332383.0,2006-09-07,92804,451,406.55456171735244
43515,9781780334240.0,2011-09-01,5841,59,0.0
43516,9781780334264.0,2011-09-01,0,0,399.0
43517,9781780335254.0,2012-03-15,45376,125,388.061433447099
43518,9781780337487.0,2012-03-01,0,0,399.0
43519,9781780360287.0,2011-03-24,53996,91,590.4876847290641
43520,9781780371986.0,2018-05-24,77713,88,874.8582677165355
43521,9781780372952.0,2017-09-28,12157,15,821.5
43522,9781780600185.0,2017-08-19,11682,122,91.55431754874652
43523,9781780600970.0,2017-05-04,28070,31,952.7333333333333
43524,9781780665023.0,2017-06-08,50461,72,976.7323943661971
43525,9781780673813.0,2014-03-21,27759,14,1633.7586206896551
43526,9781780722238.0,2015-03-05,49006,64,740.8181818181819
43527,9781780722238.0,2018-09-06,9107,13,746.2222222222222
43528,9781780723075.0,2018-06-14,263940,266,967.7522658610272
43529,9781780723075.0,2019-03-14,46218,57,785.6363636363636
43530,9781780723174.0,2018-02-08,0,0,755.0
43531,9781780723457.0,2017-12-28,5892,8,849.0
43532,9781780723549.0,2018-06-07,5994,6,893.6
43533,9781780723563.0,2018-09-13,31304,20,1563.5263157894738
43534,9781780723778.0,2018-12-27,478036,591,756.0432692307693
43535,9781780724003.0,2019-02-07,119166,364,350.67688022284125
43536,9781780748443.0,2016-02-22,302415,1087,296.5087463556851
43537,9781780748443.0,2016-03-03,13265,25,508.75555555555553
43538,9781780749488.0,2016-09-01,155009,395,383.3358208955224
43539,9781780927527.0,2015-05-19,2667,3,971.4375
43540,9781780942698.0,2019-06-03,297,3,99.0
43541,9781780942698.0,2019-06-20,12594,136,92.81012658227849
43542,9781780944432.0,2020-02-04,1465,3,572.1764705882352
43543,9781780950075.0,2019-02-05,110832,687,153.33147632311977
43544,9781780995403.0,2018-05-25,6886,10,652.9756097560976
43545,9781781011874.0,2014-10-28,24232,11,1997.2727272727273
43546,9781781012000.0,2015-10-01,20278,8,2340.0
43547,9781781012345.0,2017-09-07,110308,70,1575.281690140845
43548,9781781012369.0,2017-09-07,16489,11,1541.076923076923
43549,9781781012444.0,2017-10-26,10184,7,1518.6666666666667
43550,9781781101070.0,2015-12-08,107949,135,890.174193548387
43551,9781781101070.0,2015-12-09,814390,1023,896.7840269966255
43552,9781781101322.0,2015-12-08,479093,821,912.569105691057
43553,9781781101322.0,2015-12-09,2902455,4967,900.8434504792332
43554,9781781101360.0,1981-06-12,0,0,899.0
43555,9781781101360.0,2015-12-08,468743,702,886.9372693726938
43556,9781781101360.0,2015-12-09,1309185,1943,900.5867346938776
43557,9781781101360.0,2021-06-06,3518,5,899.0
43558,9781781102619.0,2018-11-15,18186,14,1278.862745098039
43559,9781781102879.0,2018-12-05,13889,11,1245.7721518987341
43560,9781781104354.0,2007-07-30,7794,6,1299.0
43561,9781781104354.0,2019-09-17,22083,17,1300.2702702702702
43562,9781781104354.0,2019-10-31,316787,232,1328.722433460076
43563,9781781104354.0,2020-04-17,0,0,1299.0
43564,9781781106136.0,2019-06-27,7361027,32571,301.04347826086956
43565,9781781106143.0,2019-06-27,3869449,12885,302.95652173913044
43566,9781781106150.0,2019-07-25,3074489,10257,298.36507936507934
43567,9781781106167.0,2019-08-22,3035283,10143,299.45454545454544
43568,9781781161005.0,2011-10-30,40850,51,801.782208588957
43569,9781781165645.0,2017-10-24,401187,524,721.4311183144247
43570,9781781175132.0,2017-10-06,0,1,254.5
43571,9781781175743.0,2018-04-20,56395,47,1169.0222222222221
43572,9781781175743.0,2023-10-09,0,0,1499.0
43573,9781781176023.0,2018-03-16,5674,11,549.1428571428571
43574,9781781176207.0,2019-01-04,5647,7,912.0
43575,9781781176283.0,2019-05-03,432027,3027,285.9502762430939
43576,9781781176849.0,2019-08-09,1264,11,1094.4666666666667
43577,9781781176917.0,2019-08-09,28950,40,712.9454545454546
43578,9781781193310.0,2017-11-03,390912,296,1222.593851132686
43579,9781781193310.0,2023-05-02,0,0,1199.0
43580,9781781259672.0,2018-07-05,118846,293,500.5037878787879
43581,9781781263822.0,2017-08-02,439544,220,1933.829831932773
43582,9781781263938.0,2018-04-01,675834,327,2026.7100494233937
43583,9781781263938.0,2018-04-02,0,0,1934.0
43584,9781781264065.0,2018-04-25,25582,17,1339.3918918918919
43585,9781781264591.0,2017-10-10,36206,23,1809.8482142857142
43586,9781781264799.0,2018-06-01,63892,40,1835.967213114754
43587,9781781264829.0,2018-05-01,241199,140,1674.3700980392157
43588,9781781264881.0,2017-08-02,38998,31,1238.5
43589,9781781264898.0,2018-04-23,45555,42,1111.3666666666666
43590,9781781264904.0,2018-05-01,208976,136,1376.775075987842
43591,9781781264935.0,1970-01-23,0,0,1288.0
43592,9781781264935.0,2018-06-01,108042,75,1379.0040650406504
43593,9781781264959.0,2017-09-04,19473,11,1368.1875
43594,9781781264980.0,2018-07-01,22198,22,1279.6986301369864
43595,9781781265017.0,2018-03-01,420104,232,1885.3181818181818
43596,9781781265031.0,2017-05-17,0,0,1470.0
43597,9781781265031.0,2018-06-01,162446,93,1612.3738317757009
43598,9781781265130.0,2018-06-01,154638,83,2027.24
43599,9781781265130.0,2018-10-31,0,0,1836.0
43600,9781781265642.0,2017-09-04,100764,63,1631.0608108108108
43601,9781781265659.0,2018-02-06,101458,100,1043.7874396135267
43602,9781781265666.0,2017-09-04,124527,104,1247.5777777777778
43603,9781781265673.0,2017-11-06,37369,22,1521.861111111111
43604,9781781265680.0,2017-11-06,85824,45,1964.389770723104
43605,9781781265680.0,2023-05-07,0,0,3019.0
43606,9781781265697.0,2018-03-26,15314,12,1305.4615384615386
43607,9781781266182.0,2018-02-02,18844,15,1318.7558685446008
43608,9781781266465.0,2018-06-12,68969,91,751.9855072463768
43609,9781781312711.0,2014-06-19,3705,4,951.25
43610,9781781317341.0,2017-09-07,133955,127,1161.8305084745762
43611,9781781317600.0,2017-09-14,130561,108,1289.1154734411086
43612,9781781317600.0,2021-07-09,0,0,1299.0
43613,9781781317655.0,2017-10-05,8835,11,767.75
43614,9781781317785.0,2018-05-03,43066,40,1033.1470588235295
43615,9781781317891.0,2019-05-30,100352,57,1877.8301886792453
43616,9781781317990.0,2018-09-06,3941,2,2578.887323943662
43617,9781781317990.0,2018-09-13,277919,213,1285.262599469496
43618,9781781318119.0,2019-03-07,67363,61,1077.743772241993
43619,9781781318133.0,2019-02-07,46501,36,1446.1753246753246
43620,9781781318195.0,2018-04-19,9063,6,924.7142857142857
43621,9781781318201.0,2018-05-03,842677,937,931.0129032258064
43622,9781781318201.0,2023-11-02,0,0,0.0
43623,9781781318539.0,2018-11-15,49851,26,2130.0528634361235
43624,9781781318652.0,2019-06-06,162343,119,1442.6315789473683
43625,9781781318652.0,2019-06-13,61468,41,1513.8333333333333
43626,9781781318652.0,2019-06-20,359948,314,1097.4718614718615
43627,9781781318775.0,2019-09-10,40536,20,2085.490909090909
43628,9781781318836.0,2018-10-18,196556,102,2012.5395095367846
43629,9781781318850.0,2018-10-04,138535,105,1375.5115606936415
43630,9781781318867.0,2018-10-18,48111,29,1731.804347826087
43631,9781781318874.0,2018-10-18,142347,76,1734.0994152046783
43632,9781781319109.0,2019-10-08,6092,4,1353.904761904762
43633,9781781320624.0,2013-03-01,12233,67,290.280701754386
43634,9781781321249.0,2013-10-17,3192,8,395.7567567567568
43635,9781781321591.0,2018-02-13,21135,57,358.7248520710059
43636,9781781322185.0,2014-05-29,0,0,352.6
43637,9781781322185.0,2014-05-30,0,0,399.0
43638,9781781322826.0,2018-02-15,3828,11,414.1842105263158
43639,9781781323830.0,2015-05-05,10611,69,296.0
43640,9781781326596.0,2019-05-12,365882,686,739.22265625
43641,9781781326855.0,2017-09-05,425823,915,448.96381182147167
43642,9781781326954.0,2018-02-19,12020,33,415.58513931888547
43643,9781781327869.0,2018-03-04,29766,34,866.96875
43644,9781781329221.0,2019-11-29,0,0,501.69565217391306
43645,9781781575024.0,2017-06-29,39120,81,446.2962962962963
43646,9781781575932.0,2018-03-08,30033,69,392.64516129032256
43647,9781781576069.0,2018-04-05,58517,108,516.2327365728901
43648,9781781576137.0,2018-06-07,0,0,599.0
43649,9781781576311.0,2018-05-03,46048,52,892.2608695652174
43650,9781781576618.0,2018-09-06,0,13,28.322033898305083
43651,9781781576847.0,2018-11-01,11686,39,252.18333333333334
43652,9781781576991.0,2019-08-08,10226,39,666.5486111111111
43653,9781781576991.0,2025-02-05,0,0,699.0
43654,9781781594650.0,2008-03-26,1300,10,130.0
43655,9781781594650.0,2014-05-19,3476,4,869.0
43656,9781781594650.0,2020-01-24,219,1,219.0
43657,9781781594711.0,2006-11-06,202347,1101,237.09278350515464
43658,9781781594711.0,2013-02-05,1173521,1919,652.169779286927
43659,9781781594711.0,2019-02-20,2575218,3266,1066.4026666666666
43660,9781781596364.0,2012-08-24,3994,6,665.6666666666666
43661,9781781597996.0,2008-09-22,984,8,222.6
43662,9781781599259.0,2008-08-01,3383,17,199.0
43663,9781781599785.0,2019-02-20,94309,264,747.1333333333333
43664,9781781599822.0,2019-02-20,10233,40,260.8285714285714
43665,9781781599938.0,2013-01-05,28459,37,737.0
43666,9781781599938.0,2020-01-31,0,0,899.0
43667,9781781599976.0,2013-01-05,17583,17,1042.4782608695652
43668,9781781599990.0,2012-10-24,134497,571,242.69767441860466
43669,9781781599990.0,2020-01-31,981,1,1048.0
43670,9781781611357.0,2018-10-31,144053,112,1071.6798866855524
43671,9781781611357.0,2024-04-07,0,0,1002.0
43672,9781781611630.0,2019-08-01,34802,43,869.7637795275591
43673,9781781663820.0,2019-04-25,1078,2,453.2857142857143
43674,9781781689257.0,2018-08-14,18695,17,1035.3333333333333
43675,9781781689257.0,2020-08-18,5994,6,907.5901639344262
43676,9781781808689.0,2017-07-04,626819,615,1022.9634285714286
43677,9781781808740.0,2017-08-08,588915,582,991.4253246753246
43678,9781781809495.0,2017-07-04,30868,32,1027.6666666666667
43679,9781781809518.0,2017-07-25,135309,881,516.25
43680,9781781809549.0,2017-10-03,1255752,2347,926.2335195530726
43681,9781781809563.0,2018-01-02,2093490,3786,962.2023681377825
43682,9781781809594.0,2017-09-26,22590,46,51.51764705882353
43683,9781781809624.0,1970-12-06,0,0,1306.0
43684,9781781809624.0,2017-09-05,172006,460,908.280510018215
43685,9781781809686.0,2017-12-05,238489,568,921.5495934959349
43686,9781781852934.0,2015-12-21,4084195,5279,726.2364672364672
43687,9781781852941.0,2013-08-01,4493700,15797,389.007561436673
43688,9781781855751.0,2013-12-01,274150,430,672.5535939470366
43689,9781781856406.0,2017-05-04,22632,110,197.32608695652175
43690,9781781890066.0,2018-02-01,249710,774,443.55859375
43691,9781781890141.0,2018-11-01,0,0,615.0
43692,9781781890189.0,2018-11-01,0,0,719.0
43693,9781781890288.0,2018-11-01,0,0,549.0
43694,9781781890325.0,2018-02-01,2267,4,560.5
43695,9781781890394.0,2018-02-01,65980,121,471.0
43696,9781781890615.0,2018-02-01,3104,4,784.625
43697,9781781890738.0,2018-02-01,1230,2,389.5
43698,9781781890790.0,2018-11-01,0,0,301.0
43699,9781781890882.0,2018-02-01,5940,9,544.75
43700,9781781890998.0,2018-02-01,14578,22,649.8813559322034
43701,9781781891056.0,2018-11-01,0,0,799.0
43702,9781781891094.0,2018-02-01,0,0,699.0
43703,9781781891155.0,2018-11-01,0,0,799.0
43704,9781781891223.0,2018-11-01,0,0,560.0
43705,9781781891261.0,2018-02-01,0,0,615.0
43706,9781781891308.0,2018-02-01,11702,14,469.27027027027026
43707,9781781891346.0,2018-02-01,69220,185,532.8851963746224
43708,9781781891575.0,2018-11-01,11970,30,455.14285714285717
43709,9781781891599.0,2018-02-01,8837,15,481.38461538461536
43710,9781781891858.0,2018-02-01,0,0,299.2
43711,9781781891933.0,2018-02-01,0,0,615.0
43712,9781781891971.0,2018-02-01,0,0,492.0
43713,9781781892015.0,2018-02-01,21232,73,545.6818181818181
43714,9781781892114.0,2018-11-01,0,0,0.0
43715,9781781892152.0,2018-02-01,9588,12,777.6666666666666
43716,9781781892176.0,2018-11-01,0,0,286.0
43717,9781781892213.0,2018-11-01,7706,27,459.9642857142857
43718,9781781892220.0,2017-07-16,1782,18,298.7142857142857
43719,9781781892251.0,2014-12-22,199,1,199.0
43720,9781781892251.0,2018-02-01,10228,16,530.2127659574468
43721,9781781892305.0,2018-02-01,7191,10,591.1052631578947
43722,9781781892503.0,2018-11-01,2587,4,399.9423076923077
43723,9781781892619.0,2018-11-01,0,0,615.0
43724,9781781892633.0,2018-02-01,15680,32,492.3316062176166
43725,9781781892756.0,2018-02-01,37197,119,498.19305019305017
43726,9781781892855.0,2018-11-01,5623,10,557.5833333333334
43727,9781781892893.0,2018-11-01,0,0,615.0
43728,9781781892916.0,2016-07-19,0,0,699.0
43729,9781781892916.0,2018-02-01,199,1,574.0
43730,9781781892961.0,2018-02-01,5592,8,699.0
43731,9781781892985.0,2018-05-15,9786,37,251.93827160493828
43732,9781781893081.0,2019-07-31,799,1,799.0
43733,9781781893104.0,2018-02-01,0,0,671.0
43734,9781781893142.0,2018-02-01,0,0,615.0
43735,9781781893357.0,2018-11-01,0,0,759.0
43736,9781781893364.0,2019-07-31,20024,26,762.6818181818181
43737,9781781893456.0,2017-09-05,231735,732,340.910290237467
43738,9781781893487.0,2018-11-01,0,0,615.0
43739,9781781893494.0,2017-07-30,4383,24,224.86363636363637
43740,9781781893623.0,2017-10-29,693,7,99.0
43741,9781781893630.0,2018-11-01,2397,3,768.3333333333334
43742,9781781893654.0,2018-02-01,75176,224,696.0729613733905
43743,9781781893753.0,2017-12-05,2475,25,98.94736842105263
43744,9781781893814.0,2017-10-03,9222,50,194.22222222222223
43745,9781781893845.0,2019-07-23,2593,9,383.5945945945946
43746,9781781893876.0,2017-10-06,198,2,99.0
43747,9781781893890.0,2018-04-03,0,0,370.0
43748,9781781893913.0,2018-02-14,2349,11,284.70588235294116
43749,9781781894019.0,2018-05-22,199,1,199.0
43750,9781781894033.0,2018-05-01,1394,6,222.47058823529412
